,CROSS,W14,RSI,MDI,PDI,NATR,AROON,ACTION
451,1.0,-42.84083124000912,63.171534894442026,16.782237083754616,23.543186169180252,9.49520274534706,50.0,0.0
452,0.0,-72.13975793560172,51.681755890794825,22.68621368550305,21.08341593862256,10.91433007275606,50.0,0.0
453,1.0,-31.219848380427315,62.097468639671774,18.784020342194335,22.38904080312044,10.622487722780033,50.0,0.0
454,1.0,-37.53733057661384,59.97050328361277,17.48268431426616,22.42147039255601,10.81634467802512,-50.0,0.0
455,1.0,-38.31840110268775,59.698246318209804,16.624152482262154,20.93747198281697,10.783098599800315,-50.0,0.0
456,1.0,-41.67240983229952,58.47069907753259,15.843014021180476,19.953658542640145,10.623079219821204,-50.0,0.0
457,0.0,-52.377670572019284,54.610825117667694,18.85466391634835,18.940029921071865,10.773552996728087,-50.0,0.0
458,0.0,-54.123592924419924,53.984904106458046,19.527316286836776,17.671249882090546,10.786849082575173,-50.0,0.0
459,0.0,-56.83436710314724,52.9697733067693,18.585500085128228,17.480310541350764,10.62324297481866,-50.0,0.0
460,0.0,-44.37434279705577,54.80785027460168,18.16016325877748,17.064316761462177,9.91696467364058,-50.0,0.0
461,0.0,-41.53522607781285,55.65831999788089,17.597748522612534,16.883880451820577,9.423043526013718,7.142857142857143,0.0
462,0.0,-61.25131440588857,48.791409147449215,19.686597766866832,15.79234501036488,9.93458926222309,7.142857142857143,0.0
463,0.0,-51.26182965299688,52.02129276979094,18.998882390069014,14.939588858296412,9.454618194526626,7.142857142857143,0.0
464,0.0,-58.88538380651945,49.45754279416668,17.865623622795585,16.629356419393453,9.558286979257002,7.142857142857143,0.0
465,0.0,-62.670872765510026,48.18761468757769,19.8506486197752,16.149571713874806,9.248486383167249,7.142857142857143,0.0
466,0.0,-57.59726603575187,50.039248334224354,19.28862213241779,16.577945039811446,8.698740972250445,7.142857142857143,0.0
467,0.0,-94.57725947521864,41.35544595883851,23.95097694143701,15.140504085956973,9.67683188087055,7.142857142857143,0.0
468,0.0,-88.08823529411768,42.56842460950346,23.58236573885683,14.477920472801179,9.297943630836127,-100.0,0.0
469,0.0,-84.45512820512823,43.41574715769366,22.824053945797683,14.196522790101746,8.857972806988089,-92.85714285714286,0.0
470,0.0,-67.20000000000003,46.94561786851037,21.8682729776007,15.546012301438186,8.339372655401462,-85.71428571428572,0.0
471,0.0,-57.43999999999998,49.42057023307237,21.194369764909993,16.165348126949162,7.826973884611971,-64.28571428571429,0.0
472,0.0,-47.99999999999998,51.76436944304772,20.424272398596763,18.11113909483712,7.396047436893848,-64.28571428571429,0.0
473,1.0,-20.52023121387285,59.476414064772364,18.01601979864355,26.262790780653823,7.250889441065237,35.714285714285715,0.0
474,1.0,-26.225806451612886,60.13985441354984,16.440930413744255,26.420286665249908,7.329331223463638,42.85714285714286,0.0
475,1.0,-38.38709677419355,55.87122012901483,18.02212701485601,24.592224407227487,7.5269018677907615,42.85714285714286,0.0
476,1.0,-74.19354838709677,45.60703017651895,21.919157377587425,22.233138882237427,8.464316044219752,42.85714285714286,2.0
477,0.0,-90.3225806451613,41.87517431124356,24.304983459551558,21.13331933719432,8.637898407690207,42.85714285714286,2.0
478,0.0,-98.15950920245396,38.113551905715134,27.66800876405522,19.98447403396004,8.928423792693971,-28.571428571428573,2.0
479,0.0,-98.53021230266738,36.475275574847075,27.726957462695022,18.656586525933225,9.10321758192561,-35.714285714285715,2.0
480,0.0,-96.28718407515099,32.510380552110355,31.804648311328787,17.34221366116756,9.736153985891416,-42.85714285714286,2.0
481,0.0,-95.4819950794006,32.923050674349994,30.428410001989814,16.591788170666565,9.414655428247167,-42.85714285714286,2.0
482,0.0,-86.95269526952696,36.59927269447948,28.235447744729953,17.421764333196478,9.123934796118286,-57.142857142857146,2.0
483,0.0,-93.94939493949396,34.553430454469826,27.18834265965248,16.775682210141916,9.086072961445861,-57.142857142857146,2.0
484,0.0,-88.99563318777294,36.87179857068806,28.08667648755524,15.890784831333281,8.732778897429657,-71.42857142857143,2.0
485,0.0,-94.73799126637554,35.05866585177838,27.12135240275011,15.344627035449571,8.626238566809077,-71.42857142857143,2.0
486,0.0,-97.34030957052539,34.19120641226454,28.321827496691153,14.841859215272466,8.390854598256443,-85.71428571428572,2.0
487,0.0,-97.29166666666667,32.77049837400806,29.110258906570756,14.22634837216091,8.307214681724679,-92.85714285714286,2.0
488,0.0,-97.69669327251994,31.20389904802334,29.6878916661364,13.578153828595795,8.286358467397067,-100.0,2.0
489,0.0,-97.58465011286683,28.504963047941363,32.09023386505746,12.791317967273983,8.565964262607825,-100.0,2.0
490,0.0,-96.51259341267642,26.77174932732111,33.29970177697532,12.05639223235225,8.734934090987077,-100.0,2.0
491,0.0,-97.63755051290023,25.499565730567674,33.629667179107734,11.542283316036208,8.7048866484135,-100.0,0.0
492,0.0,-100.0,23.1415977383059,35.172337891236346,10.78642824078577,9.149684319027939,-100.0,0.0
493,0.0,-64.74895397489539,27.526914685112352,40.12395649196237,9.225727779409336,9.596243352639316,-100.0,0.0
494,0.0,-51.60256410256408,34.42575808479674,36.96901257666921,11.386490427042238,9.140060961657364,-92.85714285714286,0.0
495,0.0,-50.18696581196581,35.18471918258651,34.020433708866065,13.45779530550337,9.165291940889798,-78.57142857142857,0.0
496,0.0,-56.80657969370393,32.5654605635546,32.33486926907358,12.791020113891069,9.329608917965736,-78.57142857142857,0.0
497,0.0,-60.13434579439248,31.402398791621223,32.849735103017,12.208692443022962,9.255661159336078,-71.42857142857143,0.0
