"Date","Price","Open","High","Low","Vol.","Change %"
"Nov 01, 2018","0.016361","0.016485","0.016500","0.016140","14.62K","-0.75%"
"Oct 31, 2018","0.016485","0.016308","0.016696","0.016270","15.57K","1.08%"
"Oct 30, 2018","0.016308","0.015995","0.016340","0.015980","11.42K","1.96%"
"Oct 29, 2018","0.015995","0.016169","0.016220","0.015921","13.83K","-1.07%"
"Oct 28, 2018","0.016169","0.016067","0.016263","0.015762","14.57K","0.64%"
"Oct 27, 2018","0.016067","0.016201","0.016248","0.016020","10.20K","-0.83%"
"Oct 26, 2018","0.016201","0.016460","0.016485","0.016163","12.51K","-1.57%"
"Oct 25, 2018","0.016460","0.016485","0.016509","0.016216","9.59K","-0.04%"
"Oct 24, 2018","0.016466","0.016805","0.016890","0.016449","9.29K","-1.93%"
"Oct 23, 2018","0.016790","0.016396","0.017075","0.016369","24.13K","2.41%"
"Oct 22, 2018","0.016396","0.016215","0.016405","0.016155","9.44K","1.05%"
"Oct 21, 2018","0.016225","0.016030","0.016373","0.016022","8.93K","1.22%"
"Oct 20, 2018","0.016030","0.016090","0.016285","0.016014","6.70K","-0.37%"
"Oct 19, 2018","0.016090","0.015920","0.016251","0.015885","12.79K","1.03%"
"Oct 18, 2018","0.015925","0.016250","0.016390","0.015821","6.73K","-2.00%"
"Oct 17, 2018","0.016250","0.016450","0.016450","0.016058","8.18K","-1.22%"
"Oct 16, 2018","0.016450","0.016212","0.016450","0.016039","7.57K","1.64%"
"Oct 15, 2018","0.016185","0.015960","0.016355","0.015672","20.50K","1.41%"
"Oct 14, 2018","0.015960","0.016405","0.016455","0.015939","10.14K","-2.71%"
"Oct 13, 2018","0.016405","0.016105","0.016483","0.016085","6.38K","1.86%"
"Oct 12, 2018","0.016105","0.016109","0.016557","0.016006","9.86K","-0.03%"
"Oct 11, 2018","0.016109","0.017357","0.017380","0.016109","25.92K","-7.19%"
"Oct 10, 2018","0.017357","0.017054","0.017400","0.016985","6.12K","1.53%"
"Oct 09, 2018","0.017095","0.017150","0.017208","0.017000","6.40K","-0.32%"
"Oct 08, 2018","0.017150","0.017169","0.017350","0.017099","5.66K","-0.11%"
"Oct 07, 2018","0.017169","0.017407","0.017494","0.017103","4.85K","-1.36%"
"Oct 06, 2018","0.017407","0.017400","0.017502","0.017184","6.08K","0.04%"
"Oct 05, 2018","0.017400","0.017443","0.017493","0.017236","6.52K","-0.25%"
"Oct 04, 2018","0.017443","0.017615","0.017675","0.017225","10.85K","-0.98%"
"Oct 03, 2018","0.017615","0.017850","0.018000","0.017330","10.59K","-1.32%"
"Oct 02, 2018","0.017850","0.017386","0.018300","0.017165","7.00K","2.67%"
"Oct 01, 2018","0.017386","0.017475","0.017633","0.017225","5.08K","-0.51%"
"Sep 30, 2018","0.017475","0.017356","0.017628","0.017302","2.64K","0.69%"
"Sep 29, 2018","0.017356","0.017595","0.017814","0.017212","4.89K","-1.36%"
"Sep 28, 2018","0.017595","0.017805","0.018081","0.017441","5.62K","-1.18%"
"Sep 27, 2018","0.017805","0.017786","0.018097","0.017470","6.79K","0.11%"
"Sep 26, 2018","0.017786","0.018045","0.018151","0.017349","8.77K","-1.44%"
"Sep 25, 2018","0.018045","0.017450","0.018045","0.017241","6.80K","3.32%"
