"Date","Price","Open","High","Low","Vol.","Change %"
"Aug 19, 2018","0.046190","0.045990","0.047500","0.045500","8.17K","0.43%"
"Aug 18, 2018","0.045990","0.048156","0.048675","0.044822","14.24K","-4.50%"
"Aug 17, 2018","0.048156","0.045400","0.048530","0.045297","13.36K","6.07%"
"Aug 16, 2018","0.045400","0.044795","0.046505","0.044472","17.40K","1.40%"
"Aug 15, 2018","0.044775","0.044985","0.046339","0.043987","26.79K","-0.47%"
"Aug 14, 2018","0.044985","0.045400","0.045400","0.042000","60.42K","-0.91%"
"Aug 13, 2018","0.045400","0.050400","0.050554","0.045117","31.41K","-9.91%"
"Aug 12, 2018","0.050395","0.051035","0.051587","0.050000","9.35K","-1.26%"
"Aug 11, 2018","0.051040","0.054015","0.054064","0.049550","16.25K","-5.51%"
"Aug 10, 2018","0.054015","0.055635","0.056412","0.053424","10.28K","-2.91%"
"Aug 09, 2018","0.055635","0.056620","0.057200","0.055453","6.09K","-1.74%"
"Aug 08, 2018","0.056620","0.056320","0.057501","0.055405","16.34K","0.53%"
"Aug 07, 2018","0.056320","0.058400","0.058554","0.055300","13.31K","-3.56%"
"Aug 06, 2018","0.058400","0.058215","0.058650","0.057697","6.52K","0.42%"
"Aug 05, 2018","0.058155","0.058105","0.058621","0.057648","4.78K","0.10%"
"Aug 04, 2018","0.058100","0.056390","0.058690","0.055735","12.75K","3.03%"
"Aug 03, 2018","0.056390","0.054560","0.056544","0.054370","9.81K","3.35%"
"Aug 02, 2018","0.054560","0.055235","0.055533","0.054100","7.56K","-1.22%"
"Aug 01, 2018","0.055235","0.055764","0.056396","0.054543","9.09K","-0.95%"
"Jul 31, 2018","0.055764","0.055865","0.056272","0.054325","11.64K","-0.18%"
"Jul 30, 2018","0.055865","0.056782","0.057219","0.055556","12.01K","-1.62%"
"Jul 29, 2018","0.056782","0.056978","0.057244","0.056526","5.59K","-0.34%"
"Jul 28, 2018","0.056978","0.057413","0.057590","0.056727","4.95K","-0.76%"
"Jul 27, 2018","0.057413","0.058240","0.058900","0.056550","8.31K","-1.42%"
"Jul 26, 2018","0.058240","0.057740","0.058900","0.057535","6.64K","0.87%"
"Jul 25, 2018","0.057740","0.056950","0.058220","0.056844","7.50K","1.39%"
"Jul 24, 2018","0.056950","0.058245","0.059433","0.056410","13.95K","-2.22%"
"Jul 23, 2018","0.058245","0.061840","0.061840","0.057836","8.40K","-5.69%"
"Jul 22, 2018","0.061757","0.062205","0.062870","0.061472","5.48K","-0.72%"
"Jul 21, 2018","0.062205","0.061185","0.063304","0.060880","5.23K","1.67%"
"Jul 20, 2018","0.061185","0.062619","0.062765","0.058514","15.07K","-2.29%"
"Jul 19, 2018","0.062619","0.065020","0.065199","0.062457","14.79K","-3.69%"
"Jul 18, 2018","0.065020","0.068115","0.068788","0.064482","13.08K","-4.54%"
"Jul 17, 2018","0.068115","0.071290","0.071415","0.068000","8.67K","-4.45%"
"Jul 16, 2018","0.071290","0.070730","0.071980","0.070166","4.12K","0.79%"
"Jul 15, 2018","0.070730","0.069413","0.071137","0.069092","3.07K","1.90%"
"Jul 14, 2018","0.069413","0.069511","0.070123","0.069100","2.35K","-0.09%"
"Jul 13, 2018","0.069478","0.068861","0.070470","0.068860","8.31K","0.90%"
"Jul 12, 2018","0.068861","0.069750","0.070188","0.068653","7.63K","-1.28%"
"Jul 11, 2018","0.069750","0.068625","0.069912","0.067600","6.90K","1.64%"
"Jul 10, 2018","0.068625","0.070706","0.070929","0.067444","10.11K","-2.94%"
"Jul 09, 2018","0.070706","0.072485","0.072693","0.070685","4.73K","-2.45%"
"Jul 08, 2018","0.072485","0.071843","0.073166","0.071705","4.94K","0.89%"
"Jul 07, 2018","0.071843","0.071080","0.071843","0.070200","4.23K","1.02%"
"Jul 06, 2018","0.071120","0.071611","0.071785","0.070000","6.04K","-0.69%"
"Jul 05, 2018","0.071611","0.070835","0.071755","0.070654","4.30K","1.10%"
"Jul 04, 2018","0.070835","0.070931","0.071981","0.070014","8.75K","-0.14%"
"Jul 03, 2018","0.070931","0.072050","0.072866","0.070495","9.10K","-1.55%"
"Jul 02, 2018","0.072050","0.071120","0.072604","0.070698","10.43K","1.31%"
"Jul 01, 2018","0.071120","0.071016","0.071500","0.070597","2.52K","0.14%"
"Jun 30, 2018","0.071020","0.070258","0.071691","0.070000","4.89K","1.08%"
"Jun 29, 2018","0.070258","0.071746","0.072000","0.069110","15.21K","-2.07%"
"Jun 28, 2018","0.071746","0.071890","0.072095","0.070685","5.85K","-0.20%"
"Jun 27, 2018","0.071890","0.070782","0.072147","0.069770","12.27K","1.56%"
"Jun 26, 2018","0.070787","0.073371","0.073714","0.070768","20.62K","-3.52%"
"Jun 25, 2018","0.073371","0.074020","0.075707","0.072871","11.12K","-0.88%"
"Jun 24, 2018","0.074020","0.076875","0.077118","0.072649","18.60K","-3.71%"
"Jun 23, 2018","0.076870","0.076345","0.077445","0.075766","4.15K","0.69%"
"Jun 22, 2018","0.076345","0.078292","0.078309","0.074970","15.02K","-2.51%"
"Jun 21, 2018","0.078309","0.079389","0.080396","0.077828","14.58K","-1.36%"
"Jun 20, 2018","0.079389","0.079783","0.079833","0.078420","7.17K","-0.49%"
"Jun 19, 2018","0.079783","0.077141","0.080102","0.076925","9.00K","3.43%"
"Jun 18, 2018","0.077141","0.077045","0.077606","0.076270","7.17K","0.12%"
"Jun 17, 2018","0.077045","0.076504","0.077560","0.076490","6.41K","0.65%"
"Jun 16, 2018","0.076550","0.076288","0.077454","0.075934","5.21K","0.36%"
"Jun 15, 2018","0.076275","0.078210","0.078570","0.074628","9.53K","-2.47%"
"Jun 14, 2018","0.078210","0.075524","0.079053","0.072776","17.48K","3.61%"
"Jun 13, 2018","0.075486","0.075460","0.076393","0.072242","26.34K","0.03%"
"Jun 12, 2018","0.075460","0.077310","0.078423","0.074599","13.18K","-2.32%"
"Jun 11, 2018","0.077255","0.077414","0.079026","0.076271","19.23K","-0.21%"
"Jun 10, 2018","0.077414","0.079100","0.079518","0.075500","15.75K","-2.23%"
"Jun 09, 2018","0.079177","0.078750","0.079314","0.078492","4.00K","0.54%"
"Jun 08, 2018","0.078750","0.078570","0.079255","0.077287","6.81K","0.23%"
"Jun 07, 2018","0.078570","0.079154","0.079700","0.078102","6.51K","-0.74%"
"Jun 06, 2018","0.079154","0.079900","0.080075","0.079000","5.93K","-1.00%"
"Jun 05, 2018","0.079950","0.079000","0.080493","0.078070","8.82K","1.20%"
"Jun 04, 2018","0.079000","0.080290","0.081039","0.077300","12.29K","-1.61%"
"Jun 03, 2018","0.080290","0.077354","0.081008","0.077354","12.87K","3.74%"
"Jun 02, 2018","0.077394","0.077021","0.078114","0.076600","8.13K","0.48%"
"Jun 01, 2018","0.077021","0.077100","0.077730","0.075848","7.97K","-0.10%"
"May 31, 2018","0.077100","0.075627","0.077438","0.075306","8.40K","1.95%"
"May 30, 2018","0.075627","0.075860","0.077455","0.074310","11.18K","-0.31%"
"May 29, 2018","0.075860","0.072030","0.076440","0.071955","18.19K","5.32%"
"May 28, 2018","0.072030","0.077724","0.077901","0.071282","26.92K","-7.33%"
"May 27, 2018","0.077724","0.079850","0.080331","0.076500","9.30K","-2.66%"
"May 26, 2018","0.079850","0.078555","0.080246","0.077600","7.30K","1.72%"
"May 25, 2018","0.078500","0.079456","0.080840","0.077305","9.28K","-1.20%"
"May 24, 2018","0.079456","0.076950","0.079999","0.075020","17.02K","3.26%"
"May 23, 2018","0.076950","0.080400","0.080944","0.075758","19.23K","-4.36%"
"May 22, 2018","0.080456","0.083100","0.083811","0.080076","16.33K","-3.18%"
"May 21, 2018","0.083100","0.083926","0.084347","0.082420","13.77K","-0.98%"
"May 20, 2018","0.083926","0.084525","0.085786","0.083820","9.07K","-0.75%"
"May 19, 2018","0.084557","0.084210","0.085717","0.083377","7.40K","0.41%"
"May 18, 2018","0.084207","0.082875","0.084289","0.082517","8.94K","1.61%"
"May 17, 2018","0.082875","0.084650","0.085500","0.082571","22.52K","-2.13%"
